uniprot_acc	source	status
Q96PE5	PDBe_ligand_sites	404
Q96IU2	PDBe_ligand_sites	404
Q9Y2E8	PDBe_ligand_sites	404
O14773	PDBe_ligand_sites	200
Q9HAV0	PDBe_ligand_sites	404
Q13286	PDBe_ligand_sites	404
Q5W0Z9	PDBe_ligand_sites	200
Q9HCX4	PDBe_ligand_sites	404
O75503	PDBe_ligand_sites	404
Q6UX68	PDBe_ligand_sites	404
Q6PJF5	PDBe_ligand_sites	404
Q8NCR9	PDBe_ligand_sites	404
Q53TN4	PDBe_ligand_sites	200
Q9UKF2	PDBe_ligand_sites	404
P54105	PDBe_ligand_sites	404
Q8TF66	PDBe_ligand_sites	404
Q86XQ3	PDBe_ligand_sites	404
Q8NHX9	PDBe_ligand_sites	200
Q9HBW9	PDBe_ligand_sites	404
Q8N608	PDBe_ligand_sites	200
Q86WK6	PDBe_ligand_sites	404
Q86V35	PDBe_ligand_sites	200
Q8NFN8	PDBe_ligand_sites	200
Q15043	PDBe_ligand_sites	404
Q96H72	PDBe_ligand_sites	404
Q504Y0	PDBe_ligand_sites	404
Q9ULF5	PDBe_ligand_sites	404
Q9C0K1	PDBe_ligand_sites	404
Q9BXY4	PDBe_ligand_sites	404
Q969V1	PDBe_ligand_sites	404
O95393	PDBe_ligand_sites	200
O96005	PDBe_ligand_sites	404
O94898	PDBe_ligand_sites	404
Q5GH70	PDBe_ligand_sites	404
Q8IUK5	PDBe_ligand_sites	404
P10909	PDBe_ligand_sites	200
O75167	PDBe_ligand_sites	404
Q9P2C4	PDBe_ligand_sites	404
Q15846	PDBe_ligand_sites	404
Q6P5S2	PDBe_ligand_sites	404
P23946	PDBe_ligand_sites	200
O94910	PDBe_ligand_sites	404
Q9HAR2	PDBe_ligand_sites	200
Q96RI9	PDBe_ligand_sites	404
Q96RI8	PDBe_ligand_sites	404
Q6UXK5	PDBe_ligand_sites	404
Q6ZMQ8	PDBe_ligand_sites	404
Q8IVL8	PDBe_ligand_sites	200
Q6UX71	PDBe_ligand_sites	404
Q9H6X2	PDBe_ligand_sites	200
Q8N392	PDBe_ligand_sites	404
Q96E22	PDBe_ligand_sites	200
Q9BZ71	PDBe_ligand_sites	404
Q9BZ72	PDBe_ligand_sites	404
Q5TF39	PDBe_ligand_sites	404
Q6UVY6	PDBe_ligand_sites	404
Q7Z6P3	PDBe_ligand_sites	404
Q6PHW0	PDBe_ligand_sites	200
Q9NU53	PDBe_ligand_sites	404
Q86VY9	PDBe_ligand_sites	404
Q7Z6A9	PDBe_ligand_sites	200
Q5T2D2	PDBe_ligand_sites	404
Q5JW98	PDBe_ligand_sites	404
Q9NXC2	PDBe_ligand_sites	200
O60888	PDBe_ligand_sites	200
A1A5C7	PDBe_ligand_sites	404
Q6UY11	PDBe_ligand_sites	404
Q6UWU4	PDBe_ligand_sites	404
Q8TEB7	PDBe_ligand_sites	200
Q4ZHG4	PDBe_ligand_sites	404
Q8IV45	PDBe_ligand_sites	404
Q96FE5	PDBe_ligand_sites	200
P0C6S8	PDBe_ligand_sites	404
Q7L985	PDBe_ligand_sites	404
Q99788	PDBe_ligand_sites	200
Q96IZ2	PDBe_ligand_sites	404
Q8TF01	PDBe_ligand_sites	404
Q9ULH4	PDBe_ligand_sites	404
Q96G30	PDBe_ligand_sites	404
Q8N7C4	PDBe_ligand_sites	404
Q9P0B6	PDBe_ligand_sites	404
Q6UXB8	PDBe_ligand_sites	404
Q7Z4R8	PDBe_ligand_sites	404
Q6UWE3	PDBe_ligand_sites	404
Q8TAF8	PDBe_ligand_sites	404
Q5TGU0	PDBe_ligand_sites	404
Q96FT7	PDBe_ligand_sites	404
Q9NZP8	PDBe_ligand_sites	404
Q8IZ07	PDBe_ligand_sites	404
Q6ISU1	PDBe_ligand_sites	200
Q8TE68	PDBe_ligand_sites	404
Q8TE67	PDBe_ligand_sites	404
Q86SJ6	PDBe_ligand_sites	404
Q8IW70	PDBe_ligand_sites	404
Q8WWR8	PDBe_ligand_sites	404
Q86UN2	PDBe_ligand_sites	404
Q9NTX7	PDBe_ligand_sites	200
Q6ZW05	PDBe_ligand_sites	404
Q5VWP3	PDBe_ligand_sites	404
Q5TGL8	PDBe_ligand_sites	404
Q8N884	PDBe_ligand_sites	200
Q5TC84	PDBe_ligand_sites	404
Q8N475	PDBe_ligand_sites	404
Q8N3Z0	PDBe_ligand_sites	404
Q6MZW2	PDBe_ligand_sites	404
Q9P0V8	PDBe_ligand_sites	404
Q96DU3	PDBe_ligand_sites	200
Q9NQ25	PDBe_ligand_sites	404
Q9BV23	PDBe_ligand_sites	200
Q9H2U9	PDBe_ligand_sites	404
Q9BRQ8	PDBe_ligand_sites	200
Q92485	PDBe_ligand_sites	404
A6NDV4	PDBe_ligand_sites	404
Q9BT76	PDBe_ligand_sites	404
Q96S86	PDBe_ligand_sites	404
Q9HBD1	PDBe_ligand_sites	200
Q8N8Z6	PDBe_ligand_sites	404
P29973	PDBe_ligand_sites	200
Q8TC41	PDBe_ligand_sites	404
Q16280	PDBe_ligand_sites	200
P78325	PDBe_ligand_sites	200
Q16281	PDBe_ligand_sites	200
Q14028	PDBe_ligand_sites	200
Q8IV77	PDBe_ligand_sites	200
Q9HD45	PDBe_ligand_sites	404
Q9NQW8	PDBe_ligand_sites	200
Q8N5C1	PDBe_ligand_sites	200
Q5VVB8	PDBe_ligand_sites	404
Q6NT16	PDBe_ligand_sites	200
Q5VV43	PDBe_ligand_sites	404
P21554	PDBe_ligand_sites	200
Q13443	PDBe_ligand_sites	404
P34972	PDBe_ligand_sites	200
Q9NVV5	PDBe_ligand_sites	404
Q5XXA6	PDBe_ligand_sites	404
O75954	PDBe_ligand_sites	404
O95859	PDBe_ligand_sites	404
O95857	PDBe_ligand_sites	404
Q7Z5Y6	PDBe_ligand_sites	404
Q86WC4	PDBe_ligand_sites	200
Q86SG5	PDBe_ligand_sites	200
Q5SSG8	PDBe_ligand_sites	404
Q3MIW9	PDBe_ligand_sites	404
Q96SN7	PDBe_ligand_sites	404
Q6IQ20	PDBe_ligand_sites	200
Q6YHK3	PDBe_ligand_sites	200
O00584	PDBe_ligand_sites	200
Q9BXJ8	PDBe_ligand_sites	200
Q9UHI8	PDBe_ligand_sites	200
P26992	PDBe_ligand_sites	200
Q9BU79	PDBe_ligand_sites	404
Q9BVT8	PDBe_ligand_sites	404
Q12860	PDBe_ligand_sites	200
Q7Z442	PDBe_ligand_sites	404
Q7Z443	PDBe_ligand_sites	404
Q96CH1	PDBe_ligand_sites	404
Q02246	PDBe_ligand_sites	200
Q8NHE4	PDBe_ligand_sites	404
Q9P232	PDBe_ligand_sites	404
P58335	PDBe_ligand_sites	200
Q8IWV2	PDBe_ligand_sites	404
O94779	PDBe_ligand_sites	200
Q96L11	PDBe_ligand_sites	404
Q9UQ52	PDBe_ligand_sites	404
Q5W064	PDBe_ligand_sites	404
Q9NV12	PDBe_ligand_sites	404
Q8N2E2	PDBe_ligand_sites	404
O15072	PDBe_ligand_sites	404
Q5TAT6	PDBe_ligand_sites	404
Q687X5	PDBe_ligand_sites	200
Q9UMD9	PDBe_ligand_sites	404
A8MWY0	PDBe_ligand_sites	404
P39060	PDBe_ligand_sites	200
P0C7M8	PDBe_ligand_sites	404
Q8N8F7	PDBe_ligand_sites	404
Q8IV31	PDBe_ligand_sites	404
Q9UNA0	PDBe_ligand_sites	200
P12110	PDBe_ligand_sites	200
P12111	PDBe_ligand_sites	200
Q8IZ16	PDBe_ligand_sites	404
Q02388	PDBe_ligand_sites	404
Q2M3M2	PDBe_ligand_sites	404
Q9UKP5	PDBe_ligand_sites	404
Q9Y6Z7	PDBe_ligand_sites	404
Q7L0X0	PDBe_ligand_sites	404
Q9Y4C2	PDBe_ligand_sites	404
Q9UPZ6	PDBe_ligand_sites	404
A0FGR8	PDBe_ligand_sites	200
Q9C0H2	PDBe_ligand_sites	200
Q7L9B9	PDBe_ligand_sites	200
Q96JN2	PDBe_ligand_sites	404
Q9Y215	PDBe_ligand_sites	404
Q9UKP4	PDBe_ligand_sites	404
Q8NHG8	PDBe_ligand_sites	404
Q6ZWB6	PDBe_ligand_sites	404
Q96EE4	PDBe_ligand_sites	404
Q9UP79	PDBe_ligand_sites	404
Q9NUM4	PDBe_ligand_sites	200
Q7Z3C6	PDBe_ligand_sites	200
Q9BRJ6	PDBe_ligand_sites	404
Q16206	PDBe_ligand_sites	404
P00450	PDBe_ligand_sites	200
Q7Z3F1	PDBe_ligand_sites	200
Q9BYZ8	PDBe_ligand_sites	404
P09131	PDBe_ligand_sites	404
Q96EP9	PDBe_ligand_sites	404
Q5PT55	PDBe_ligand_sites	404
Q9BWV2	PDBe_ligand_sites	404
Q86Y22	PDBe_ligand_sites	404
Q7Z5M5	PDBe_ligand_sites	404
Q8N8U3	PDBe_ligand_sites	404
Q7Z404	PDBe_ligand_sites	404
Q6UXY8	PDBe_ligand_sites	404
Q7Z402	PDBe_ligand_sites	404
O75976	PDBe_ligand_sites	200
Q96MK3	PDBe_ligand_sites	200
Q6UE05	PDBe_ligand_sites	404
Q9H4A9	PDBe_ligand_sites	404
Q9H4B8	PDBe_ligand_sites	404
P16870	PDBe_ligand_sites	404
Q6P9H4	PDBe_ligand_sites	404
Q9NUN5	PDBe_ligand_sites	200
Q9NS93	PDBe_ligand_sites	404
Q86UN3	PDBe_ligand_sites	404
Q96GW7	PDBe_ligand_sites	404
Q5GH72	PDBe_ligand_sites	404
Q8N370	PDBe_ligand_sites	200
Q0GE19	PDBe_ligand_sites	404
Q86YT5	PDBe_ligand_sites	200
Q8N697	PDBe_ligand_sites	200
Q8WWX8	PDBe_ligand_sites	404
Q8TCU3	PDBe_ligand_sites	404
Q8NCK7	PDBe_ligand_sites	404
Q6ZSM3	PDBe_ligand_sites	404
Q8WUG5	PDBe_ligand_sites	404
Q9BZD2	PDBe_ligand_sites	404
Q7RTT9	PDBe_ligand_sites	404
Q6V0I7	PDBe_ligand_sites	200
P14384	PDBe_ligand_sites	200
Q6V1P9	PDBe_ligand_sites	404
Q8TDW7	PDBe_ligand_sites	404
Q6UWF7	PDBe_ligand_sites	404
P22792	PDBe_ligand_sites	404
Q8NC42	PDBe_ligand_sites	404
Q9ULK6	PDBe_ligand_sites	404
Q8NB59	PDBe_ligand_sites	404
Q86WK9	PDBe_ligand_sites	404
A0PJK1	PDBe_ligand_sites	404
Q7Z5L7	PDBe_ligand_sites	404
Q08828	PDBe_ligand_sites	404
Q9UBL6	PDBe_ligand_sites	404
Q8IZU9	PDBe_ligand_sites	404
Q9NS71	PDBe_ligand_sites	404
Q58DX5	PDBe_ligand_sites	404
Q7RTX7	PDBe_ligand_sites	404
Q7Z6I5	PDBe_ligand_sites	404
Q8IZJ3	PDBe_ligand_sites	404
Q96SA4	PDBe_ligand_sites	404
Q6S9Z5	PDBe_ligand_sites	404
Q8N307	PDBe_ligand_sites	404
Q96KN9	PDBe_ligand_sites	200
O95858	PDBe_ligand_sites	200
Q08462	PDBe_ligand_sites	404
Q8NG11	PDBe_ligand_sites	404
Q96NZ9	PDBe_ligand_sites	404
Q9Y2I2	PDBe_ligand_sites	200
Q66K79	PDBe_ligand_sites	404
Q5VT79	PDBe_ligand_sites	404
A8K2U0	PDBe_ligand_sites	200
P17927	PDBe_ligand_sites	404
Q2VPA4	PDBe_ligand_sites	404
P20023	PDBe_ligand_sites	200
Q96GX8	PDBe_ligand_sites	404
Q96MC6	PDBe_ligand_sites	404
Q14C86	PDBe_ligand_sites	404
Q5SR56	PDBe_ligand_sites	404
Q9H756	PDBe_ligand_sites	404
O60266	PDBe_ligand_sites	404
Q9P2V4	PDBe_ligand_sites	404
Q6UWR7	PDBe_ligand_sites	404
Q969X1	PDBe_ligand_sites	404
Q8N8K9	PDBe_ligand_sites	404
P82279	PDBe_ligand_sites	200
A6NDA9	PDBe_ligand_sites	404
Q5VYY2	PDBe_ligand_sites	404
P0C7U1	PDBe_ligand_sites	404
Q86XJ0	PDBe_ligand_sites	404
O43889	PDBe_ligand_sites	404
A6NFZ4	PDBe_ligand_sites	404
Q5W0B7	PDBe_ligand_sites	404
Q8N5W8	PDBe_ligand_sites	404
Q9HA72	PDBe_ligand_sites	200
Q8IU99	PDBe_ligand_sites	200
Q7Z2D5	PDBe_ligand_sites	404
Q6T4P5	PDBe_ligand_sites	404
Q8NFM4	PDBe_ligand_sites	404
O94933	PDBe_ligand_sites	404
Q8IW52	PDBe_ligand_sites	404
Q9H5Y7	PDBe_ligand_sites	404
O75629	PDBe_ligand_sites	404
Q9NX94	PDBe_ligand_sites	404
Q7RTY1	PDBe_ligand_sites	404
Q5VUB5	PDBe_ligand_sites	404
Q5VZY2	PDBe_ligand_sites	404
Q9UQQ1	PDBe_ligand_sites	200
P34998	PDBe_ligand_sites	200
Q53SF7	PDBe_ligand_sites	404
Q13324	PDBe_ligand_sites	200
Q9NZV1	PDBe_ligand_sites	404
O95622	PDBe_ligand_sites	200
Q9BXI6	PDBe_ligand_sites	404
Q6ZQN7	PDBe_ligand_sites	404
Q86UG4	PDBe_ligand_sites	404
Q8IXU6	PDBe_ligand_sites	404
Q6NV75	PDBe_ligand_sites	404
Q9H665	PDBe_ligand_sites	404
Q7L4E1	PDBe_ligand_sites	404
Q8TDT2	PDBe_ligand_sites	404
Q8TDV2	PDBe_ligand_sites	404
Q8TDV0	PDBe_ligand_sites	404
Q86SP6	PDBe_ligand_sites	404
Q8NGU9	PDBe_ligand_sites	404
Q6W5P4	PDBe_ligand_sites	404
Q9HBL7	PDBe_ligand_sites	404
O75462	PDBe_ligand_sites	200
Q9BY15	PDBe_ligand_sites	404
Q5TYW2	PDBe_ligand_sites	404
Q7Z304	PDBe_ligand_sites	404
Q5UAW9	PDBe_ligand_sites	404
Q5T848	PDBe_ligand_sites	200
Q8TAX9	PDBe_ligand_sites	200
P25106	PDBe_ligand_sites	200
Q9UJ42	PDBe_ligand_sites	404
Q8N6U8	PDBe_ligand_sites	200
O43306	PDBe_ligand_sites	404
Q5T4B2	PDBe_ligand_sites	404
O60269	PDBe_ligand_sites	404
Q9H6B9	PDBe_ligand_sites	404
Q6UWV6	PDBe_ligand_sites	200
Q9P1W3	PDBe_ligand_sites	404
Q96BZ4	PDBe_ligand_sites	200
P51828	PDBe_ligand_sites	404
P10915	PDBe_ligand_sites	404
O60292	PDBe_ligand_sites	404
Q9BQI4	PDBe_ligand_sites	404
Q86YR6	PDBe_ligand_sites	404
Q32M45	PDBe_ligand_sites	404
P02511	PDBe_ligand_sites	200
P40145	PDBe_ligand_sites	404
O60503	PDBe_ligand_sites	404
Q8WXA8	PDBe_ligand_sites	404
Q70Z44	PDBe_ligand_sites	404
A5X5Y0	PDBe_ligand_sites	404
Q8TDG2	PDBe_ligand_sites	404
P58166	PDBe_ligand_sites	404
Q9H6B4	PDBe_ligand_sites	404
Q96A54	PDBe_ligand_sites	200
Q86V24	PDBe_ligand_sites	200
Q96L15	PDBe_ligand_sites	404
O60235	PDBe_ligand_sites	200
Q86SJ2	PDBe_ligand_sites	404
Q86WK7	PDBe_ligand_sites	404
O43827	PDBe_ligand_sites	404
Q6UXC1	PDBe_ligand_sites	404
Q2M3G4	PDBe_ligand_sites	404
Q0VD83	PDBe_ligand_sites	404
Q6UW56	PDBe_ligand_sites	404
Q96HD9	PDBe_ligand_sites	404
Q96FJ0	PDBe_ligand_sites	200
Q9H7F0	PDBe_ligand_sites	404
A2A2Y4	PDBe_ligand_sites	404
Q9BX73	PDBe_ligand_sites	404
Q9BRN9	PDBe_ligand_sites	404
Q8NHY0	PDBe_ligand_sites	404
Q9BX74	PDBe_ligand_sites	404
Q969K7	PDBe_ligand_sites	404
Q8N8U9	PDBe_ligand_sites	404
Q96KN1	PDBe_ligand_sites	404
Q8TD06	PDBe_ligand_sites	404
Q6UXG8	PDBe_ligand_sites	404
Q7Z5L3	PDBe_ligand_sites	404
O75973	PDBe_ligand_sites	404
Q6UVW9	PDBe_ligand_sites	200
P41586	PDBe_ligand_sites	200
Q9NS64	PDBe_ligand_sites	404
Q5GAN4	PDBe_ligand_sites	404
Q9HD20	PDBe_ligand_sites	404
Q17RY6	PDBe_ligand_sites	404
Q9ULG6	PDBe_ligand_sites	404
Q8TD46	PDBe_ligand_sites	200
Q4ZJI4	PDBe_ligand_sites	404
Q9Y3B3	PDBe_ligand_sites	404
Q8NBJ9	PDBe_ligand_sites	200
A0FGR9	PDBe_ligand_sites	404
Q5SWX8	PDBe_ligand_sites	404
Q96N19	PDBe_ligand_sites	404
Q96KA5	PDBe_ligand_sites	404
O95727	PDBe_ligand_sites	200
Q9P298	PDBe_ligand_sites	404
P09603	PDBe_ligand_sites	200
P07333	PDBe_ligand_sites	200
Q5VYJ5	PDBe_ligand_sites	404
Q8IYJ1	PDBe_ligand_sites	404
P15509	PDBe_ligand_sites	200
Q8NC01	PDBe_ligand_sites	404
Q9P126	PDBe_ligand_sites	200
Q9H5V8	PDBe_ligand_sites	404
P32927	PDBe_ligand_sites	200
Q99062	PDBe_ligand_sites	200
P35612	PDBe_ligand_sites	404
Q6P093	PDBe_ligand_sites	404
Q9NRR1	PDBe_ligand_sites	404
Q8N2G8	PDBe_ligand_sites	404
Q8NFT8	PDBe_ligand_sites	404
Q8IZS7	PDBe_ligand_sites	404
Q9UL52	PDBe_ligand_sites	200
Q6UWY5	PDBe_ligand_sites	404
Q5VZI3	PDBe_ligand_sites	404
Q6NUS6	PDBe_ligand_sites	404
Q8NBN3	PDBe_ligand_sites	200
Q9Y2Y6	PDBe_ligand_sites	404
Q6UWI2	PDBe_ligand_sites	404
Q9BVM2	PDBe_ligand_sites	404
Q9H6Y7	PDBe_ligand_sites	404
Q6IAN0	PDBe_ligand_sites	404
P78368	PDBe_ligand_sites	200
Q6UXH9	PDBe_ligand_sites	404
Q68BL8	PDBe_ligand_sites	404
Q96Q77	PDBe_ligand_sites	200
Q5RIA9	PDBe_ligand_sites	404
Q6UXB4	PDBe_ligand_sites	404
Q658P3	PDBe_ligand_sites	200
Q86YC3	PDBe_ligand_sites	200
Q96PD2	PDBe_ligand_sites	404
Q7RTY5	PDBe_ligand_sites	404
Q9H1Z8	PDBe_ligand_sites	404
P58062	PDBe_ligand_sites	404
Q6UVK1	PDBe_ligand_sites	404
Q8WXA2	PDBe_ligand_sites	404
Q6Q8B3	PDBe_ligand_sites	404
Q9BXR6	PDBe_ligand_sites	404
O95196	PDBe_ligand_sites	404
Q86TG1	PDBe_ligand_sites	404
Q9UQE7	PDBe_ligand_sites	200
Q9Y5Y0	PDBe_ligand_sites	200
Q8WWV6	PDBe_ligand_sites	404
Q6ZSS7	PDBe_ligand_sites	200
Q96JJ7	PDBe_ligand_sites	404
Q17RQ9	PDBe_ligand_sites	404
Q8NAN2	PDBe_ligand_sites	200
Q6ZV70	PDBe_ligand_sites	404
Q3KNS1	PDBe_ligand_sites	404
A4D1S0	PDBe_ligand_sites	404
Q3SXY7	PDBe_ligand_sites	404
O76096	PDBe_ligand_sites	200
Q9NRQ5	PDBe_ligand_sites	404
Q15884	PDBe_ligand_sites	404
Q8TDS4	PDBe_ligand_sites	200
Q96AM1	PDBe_ligand_sites	404
Q86SM5	PDBe_ligand_sites	404
Q7Z2K8	PDBe_ligand_sites	404
Q6ZVL6	PDBe_ligand_sites	404
Q9UK00	PDBe_ligand_sites	404
Q6UWT2	PDBe_ligand_sites	404
Q3B8N2	PDBe_ligand_sites	404
Q6W3E5	PDBe_ligand_sites	404
A6NMB1	PDBe_ligand_sites	404
O95210	PDBe_ligand_sites	200
Q5MY95	PDBe_ligand_sites	404
Q6UY09	PDBe_ligand_sites	404
O95274	PDBe_ligand_sites	200
Q9NSD7	PDBe_ligand_sites	200
Q8TDS5	PDBe_ligand_sites	404
Q49AH0	PDBe_ligand_sites	200
O43745	PDBe_ligand_sites	200
Q96HP8	PDBe_ligand_sites	404
Q6UXH0	PDBe_ligand_sites	404
Q96FE7	PDBe_ligand_sites	404
Q8TBP5	PDBe_ligand_sites	404
Q8IV16	PDBe_ligand_sites	200
Q6UWP8	PDBe_ligand_sites	404
Q9Y328	PDBe_ligand_sites	404
P29279	PDBe_ligand_sites	404
Q9HBL6	PDBe_ligand_sites	404
Q8NEB5	PDBe_ligand_sites	404
Q8WW52	PDBe_ligand_sites	404
Q9NT99	PDBe_ligand_sites	404
P16410	PDBe_ligand_sites	200
Q8NBI3	PDBe_ligand_sites	404
Q7Z7H3	PDBe_ligand_sites	404
Q6E0U4	PDBe_ligand_sites	404
Q8TDW0	PDBe_ligand_sites	404
Q8NCL8	PDBe_ligand_sites	404
P35221	PDBe_ligand_sites	200
Q8NBR0	PDBe_ligand_sites	404
Q2T9K0	PDBe_ligand_sites	404
Q504Y2	PDBe_ligand_sites	404
Q96HH4	PDBe_ligand_sites	404
Q96H15	PDBe_ligand_sites	200
P35222	PDBe_ligand_sites	200
Q86UD5	PDBe_ligand_sites	200
O60716	PDBe_ligand_sites	200
Q96ES6	PDBe_ligand_sites	404
A0PJX4	PDBe_ligand_sites	404
Q96DZ7	PDBe_ligand_sites	404
Q96CT7	PDBe_ligand_sites	404
P0C091	PDBe_ligand_sites	404
Q96CP7	PDBe_ligand_sites	404
Q96CM4	PDBe_ligand_sites	404
O60931	PDBe_ligand_sites	200
Q96CE8	PDBe_ligand_sites	404
Q5SV17	PDBe_ligand_sites	404
Q86XT9	PDBe_ligand_sites	404
Q6PI78	PDBe_ligand_sites	404
Q8WTR8	PDBe_ligand_sites	404
Q6ZR62	PDBe_ligand_sites	404
Q6UXB3	PDBe_ligand_sites	404
Q6P499	PDBe_ligand_sites	404
Q9H1E5	PDBe_ligand_sites	404
Q4KMQ2	PDBe_ligand_sites	404
P69849	PDBe_ligand_sites	404
Q6ZRH7	PDBe_ligand_sites	404
Q9H0B8	PDBe_ligand_sites	404
Q8IYS0	PDBe_ligand_sites	200
A6NM62	PDBe_ligand_sites	404
Q96LR9	PDBe_ligand_sites	404
P07858	PDBe_ligand_sites	200
Q5GAN3	PDBe_ligand_sites	404
Q68DH5	PDBe_ligand_sites	404
P07339	PDBe_ligand_sites	200
P14091	PDBe_ligand_sites	404
Q6NSX1	PDBe_ligand_sites	404
Q9H0C3	PDBe_ligand_sites	404
P08311	PDBe_ligand_sites	200
Q6ZU64	PDBe_ligand_sites	404
Q8IYJ0	PDBe_ligand_sites	404
Q6ZWK4	PDBe_ligand_sites	404
P09668	PDBe_ligand_sites	200
Q6XR72	PDBe_ligand_sites	200
Q8N1N0	PDBe_ligand_sites	404
P43235	PDBe_ligand_sites	200
Q9H0R3	PDBe_ligand_sites	404
P07711	PDBe_ligand_sites	200
Q8TC26	PDBe_ligand_sites	404
Q5SZK8	PDBe_ligand_sites	404
Q86T26	PDBe_ligand_sites	404
Q8TCP9	PDBe_ligand_sites	404
Q6UWL2	PDBe_ligand_sites	404
Q8N3G9	PDBe_ligand_sites	404
Q8N468	PDBe_ligand_sites	404
Q8N3T6	PDBe_ligand_sites	404
Q8N394	PDBe_ligand_sites	404
Q8N3F9	PDBe_ligand_sites	404
Q69YI7	PDBe_ligand_sites	404
P25774	PDBe_ligand_sites	200
O43934	PDBe_ligand_sites	404
Q5JUQ0	PDBe_ligand_sites	404
Q9UBR2	PDBe_ligand_sites	404
Q5VX71	PDBe_ligand_sites	404
Q8TC92	PDBe_ligand_sites	404
Q9NWD8	PDBe_ligand_sites	404
Q8N565	PDBe_ligand_sites	404
O60494	PDBe_ligand_sites	200
Q9NWC5	PDBe_ligand_sites	200
Q9H8J5	PDBe_ligand_sites	404
Q9H6D3	PDBe_ligand_sites	200
Q9NW15	PDBe_ligand_sites	200
Q9BTX1	PDBe_ligand_sites	404
P0DP57	PDBe_ligand_sites	404
Q9NVM1	PDBe_ligand_sites	404
P49238	PDBe_ligand_sites	200
Q9NVC3	PDBe_ligand_sites	404
Q9NVA4	PDBe_ligand_sites	404
Q96FL8	PDBe_ligand_sites	200
P78310	PDBe_ligand_sites	200
Q86WR0	PDBe_ligand_sites	404
Q9H813	PDBe_ligand_sites	200
Q96AE7	PDBe_ligand_sites	404
Q86YJ6	PDBe_ligand_sites	404
Q8WVR3	PDBe_ligand_sites	404
Q9NV29	PDBe_ligand_sites	404
P61073	PDBe_ligand_sites	200
Q8IY42	PDBe_ligand_sites	404
Q8WWA1	PDBe_ligand_sites	404
Q9BRF8	PDBe_ligand_sites	404
Q5VYX0	PDBe_ligand_sites	200
Q8N682	PDBe_ligand_sites	404
O15255	PDBe_ligand_sites	404
P57764	PDBe_ligand_sites	200
P49447	PDBe_ligand_sites	404
Q4KMZ8	PDBe_ligand_sites	404
P13498	PDBe_ligand_sites	200
Q6P1M9	PDBe_ligand_sites	404
Q96GX1	PDBe_ligand_sites	404
P04839	PDBe_ligand_sites	200
Q8N4W6	PDBe_ligand_sites	404
Q8TBM7	PDBe_ligand_sites	404
Q9H8M9	PDBe_ligand_sites	404
Q5VT97	PDBe_ligand_sites	404
Q6UWX4	PDBe_ligand_sites	404
Q9H841	PDBe_ligand_sites	404
Q9H7Y0	PDBe_ligand_sites	404
Q86YD3	PDBe_ligand_sites	404
Q96D31	PDBe_ligand_sites	200
Q8NA29	PDBe_ligand_sites	404
Q8N4X5	PDBe_ligand_sites	404
Q8NBU5	PDBe_ligand_sites	200
Q96EX2	PDBe_ligand_sites	404
Q96K49	PDBe_ligand_sites	404
Q5U5X8	PDBe_ligand_sites	404
Q8NCJ5	PDBe_ligand_sites	404
Q8N539	PDBe_ligand_sites	200
P11511	PDBe_ligand_sites	200
Q9NXU5	PDBe_ligand_sites	404
Q9NXL6	PDBe_ligand_sites	200
Q9HCC8	PDBe_ligand_sites	404
Q8NE00	PDBe_ligand_sites	404
Q8TBJ4	PDBe_ligand_sites	404
Q6ZP29	PDBe_ligand_sites	404
Q8IWV1	PDBe_ligand_sites	404
Q9H400	PDBe_ligand_sites	404
Q9NX61	PDBe_ligand_sites	404
Q6P1K1	PDBe_ligand_sites	404
A1E959	PDBe_ligand_sites	404
Q96HA4	PDBe_ligand_sites	404
Q9BVV8	PDBe_ligand_sites	404
Q8N0Z9	PDBe_ligand_sites	404
Q5JRV8	PDBe_ligand_sites	404
Q2MV58	PDBe_ligand_sites	404
Q6UX41	PDBe_ligand_sites	404
Q0VDI3	PDBe_ligand_sites	404
Q9H6X4	PDBe_ligand_sites	404
Q6J4K2	PDBe_ligand_sites	404
Q6UXD7	PDBe_ligand_sites	404
Q6DN14	PDBe_ligand_sites	404
Q14CX5	PDBe_ligand_sites	404
P30542	PDBe_ligand_sites	200
Q6P4A8	PDBe_ligand_sites	404
Q5U3C3	PDBe_ligand_sites	200
Q9H607	PDBe_ligand_sites	404
Q53R12	PDBe_ligand_sites	404
P10635	PDBe_ligand_sites	200
Q5BVD1	PDBe_ligand_sites	404
Q8TB73	PDBe_ligand_sites	404
Q8WWF1	PDBe_ligand_sites	404
Q8N614	PDBe_ligand_sites	404
Q0P6H9	PDBe_ligand_sites	404
Q9H5I5	PDBe_ligand_sites	404
Q6NSJ5	PDBe_ligand_sites	404
Q6ZN84	PDBe_ligand_sites	404
Q5FYB0	PDBe_ligand_sites	404
P29274	PDBe_ligand_sites	200
Q17RF5	PDBe_ligand_sites	404
Q8WVB3	PDBe_ligand_sites	404
Q6ZTQ4	PDBe_ligand_sites	200
P05181	PDBe_ligand_sites	200
Q8N283	PDBe_ligand_sites	404
Q96DL1	PDBe_ligand_sites	404
Q6PEW0	PDBe_ligand_sites	404
A1KZ92	PDBe_ligand_sites	404
Q14CZ8	PDBe_ligand_sites	200
Q86YJ7	PDBe_ligand_sites	404
Q17R55	PDBe_ligand_sites	404
Q8N0W7	PDBe_ligand_sites	404
Q2VWP7	PDBe_ligand_sites	404
Q6WRI0	PDBe_ligand_sites	404
