source	feature	feature_type	in_n	out_n	in_summary	out_summary	effect	effect_kind	effect_ci_lo	effect_ci_hi	aux_effect	aux_effect_kind	aux_effect_ci_lo	aux_effect_ci_hi	p_value	q_value
sonnet	deeptm_SP_only	binary	2147	198	0.058220773171867725	0.03535353535353535	0.022867237818332373	prop_diff			0.4602008977176277	log_or	-0.2913200252834482	1.2117218207187035	0.2566306765356783	0.3266208610454087
sonnet	deeptm_BETA	binary	2147	198	0.0004657661853749418	0.0	0.0004657661853749418	prop_diff			-1.2821924988692606	log_or	-4.486160276399312	1.921775278660791	1.0	1.0
sonnet	deeptm_GLOB	binary	2147	198	0.0004657661853749418	0.030303030303030304	-0.029837264117655363	prop_diff			-3.8778348027302036	log_or	-5.659358902788352	-2.096310702672056	2.1984530606148047e-06	4.787742220894464e-06
sonnet	topo_gpi_anchored	binary	3197	813	0.04253988113856741	0.004920049200492005	0.0376198319380754	prop_diff			2.082003720048421	log_or	1.1397548496185173	3.024252590478325	1.2862455233840406e-09	3.3171595076746313e-09
sonnet	topo_intramembrane	binary	3197	813	0.0	0.0	0.0	prop_diff			-1.3687786067939054	log_or	-5.289534114298265	2.5519769007104545	1.0	1.0
sonnet	topo_gpcr_7tm	binary	3197	813	0.25242414763841103	0.0024600246002460025	0.24996412303816504	prop_diff			4.697278882111144	log_or	3.4531975436627564	5.941360220559531	4.617903099947409e-86	3.771287531623717e-85
sonnet	topo_multi_pass_tm	binary	3197	813	0.2649358773850485	0.21279212792127922	0.05214374946376926	prop_diff			0.28597901074029525	log_or	0.10075795909429455	0.47120006238629597	0.0021588278024262135	0.0035260854106294822
sonnet	topo_single_pass_tm	binary	3197	813	0.39443228026274635	0.13038130381303814	0.2640509764497082	prop_diff			1.4650119134942183	log_or	1.249303235925469	1.6807205910629677	2.632171579844745e-51	1.579302947906847e-50
sonnet	topo_signal_only_secreted	binary	3197	813	0.0178292148889584	0.03444034440344403	-0.016611129514485633	prop_diff			-0.6839359836700598	log_or	-1.1396961232694063	-0.22817584407071334	0.0058641731091756575	0.00912204705871769
sonnet	topo_inner_leaflet_lipidated	binary	3197	813	0.003753518923991242	0.1033210332103321	-0.09956751428634086	prop_diff			-3.3850280636485754	log_or	-3.9844133813472613	-2.7856427459498896	9.374628991568292e-47	5.512281847042156e-46
sonnet	topo_palmitoylated_only	binary	3197	813	0.003753518923991242	0.041820418204182044	-0.0380668992801908	prop_diff			-2.4229425327877703	log_or	-3.0747193170691203	-1.77116574850642	4.816285802332979e-15	1.4159880258858956e-14
sonnet	topo_no_tm_no_signal	binary	3197	813	0.020331560838285894	0.4698646986469865	-0.4495331378087006	prop_diff			-3.746997686872125	log_or	-4.027752109737843	-3.4662432640064065	1.1427239340219181e-228	3.3596083660244393e-227
sonnet	fam_gpcr	binary	3589	1867	0.03538590136528281	0.0	0.03538590136528281	prop_diff			4.923873311669805	log_or	2.1460150062296184	7.701731617109992	5.804054968085296e-24	2.0809660495330208e-23
sonnet	fam_olfactory_receptor	binary	3589	1867	0.1134020618556701	0.0005356186395286556	0.11286644321614145	prop_diff			5.07097379249583	log_or	3.466679807269835	6.6752677777218254	4.992168669765846e-76	3.8623620760819963e-75
sonnet	fam_slc_transporter	binary	3589	1867	0.08247422680412371	0.03320835565077665	0.04926587115334706	prop_diff			0.955767394332189	log_or	0.6769910826270455	1.2345437060373325	3.1130717740927854e-13	8.716600967459799e-13
sonnet	fam_abc_transporter	binary	3589	1867	0.00780161604903873	0.0048205677557579	0.0029810482932808293	prop_diff			0.448200194987008	log_or	-0.2882219799756386	1.1846223699496545	0.22755514689996476	0.29214503575803336
sonnet	fam_cd_molecule	binary	3589	1867	0.10755084981889106	0.0010712372790573112	0.10647961253983375	prop_diff			4.5001262877354575	log_or	3.2552014176712176	5.745051157799697	6.251718388985637e-70	4.376202872289946e-69
sonnet	fam_ig_domain	binary	3589	1867	0.03705767623293396	0.0021424745581146223	0.03491520167481934	prop_diff			2.7722240045980238	log_or	1.8311406770900474	3.713307332106	1.0067190764770398e-19	3.2524770163104363e-19
sonnet	fam_rtk	binary	3589	1867	0.015045973808860406	0.0005356186395286556	0.01451035516933175	prop_diff			2.9539458808713768	log_or	1.3307701347452359	4.577121626997518	3.5599066646858346e-09	8.94540649074902e-09
sonnet	fam_tetraspanin	binary	3589	1867	0.00919476177208136	0.0	0.00919476177208136	prop_diff			3.5605163422243686	log_or	0.7674871852681928	6.3535454991805445	1.1319419041355387e-06	2.502187367036454e-06
sonnet	fam_cadherin	binary	3589	1867	0.02702702702702703	0.0021424745581146223	0.024884552468912406	prop_diff			2.4476136090157237	log_or	1.5009080746686077	3.3943191433628397	1.858994986513639e-13	5.306257534320484e-13
sonnet	fam_integrin	binary	3589	1867	0.0	0.0	0.0	prop_diff			-0.6534122790095654	log_or	-4.57381115084428	3.266986592825149	1.0	1.0
sonnet	fam_voltage_gated_channel	binary	3589	1867	0.020618556701030927	0.0058918050348152114	0.014726751666215716	prop_diff			1.2299633219942283	log_or	0.6064416260223542	1.8534850179661024	1.3791880361857148e-05	2.8962948759900015e-05
sonnet	fam_ligand_gated_channel	binary	3589	1867	0.0	0.0	0.0	prop_diff			-0.6534122790095654	log_or	-4.57381115084428	3.266986592825149	1.0	1.0
sonnet	fam_connexin	binary	3589	1867	0.003622178879910839	0.004284949116229245	-0.0006627702363184058	prop_diff			-0.1914535122352008	log_or	-1.0514860456821657	0.6685790212117642	0.8181962539453094	0.9009352009734867
sonnet	fam_claudin	binary	3589	1867	0.006408470325996099	0.0	0.006408470325996099	prop_diff			3.2031635169989383	log_or	0.40141289345460907	6.004914140543267	8.293144173745283e-05	0.0001593584566719682
sonnet	fam_mhc_hla	binary	3589	1867	0.007244357759821678	0.0058918050348152114	0.0013525527250064662	prop_diff			0.18274748429818144	log_or	-0.5116339116453157	0.8771288802416786	0.6072584351551842	0.6919921702931169
sonnet	fam_tnfrsf	binary	3589	1867	0.00780161604903873	0.0005356186395286556	0.007265997409510074	prop_diff			2.2983221941026706	log_or	0.6554599115217883	3.941184476683553	0.0001118156452399065	0.00021346623182163968
sonnet	fam_chemokine_ligand	binary	3589	1867	0.0011145165784341043	0.0021424745581146223	-0.001027957979680518	prop_diff			-0.6544414944033163	log_or	-1.962306434502169	0.6534234456955363	0.45767381724169875	0.5339527867819819
sonnet	fam_chemokine_receptor	binary	3589	1867	0.006965728615213151	0.0	0.006965728615213151	prop_diff			3.285402479173615	log_or	0.4859407807634675	6.084864177583762	5.047144343425271e-05	9.89240291311353e-05
sonnet	fam_ras_gtpase	binary	3589	1867	0.0005572582892170521	0.012854847348687734	-0.012297589059470681	prop_diff			-2.9481720280702035	log_or	-4.250705978294496	-1.6456380778459114	8.906439327402496e-10	2.3804483293239397e-09
sonnet	fam_rho_gtpase	binary	3589	1867	0.0	0.004284949116229245	-0.004284949116229245	prop_diff			-3.490918626707629	log_or	-6.343687300382638	-0.6381499530326202	0.00018615189566128108	0.0003399295485988611
sonnet	fam_arf_gtpase	binary	3589	1867	0.0	0.005356186395286556	-0.005356186395286556	prop_diff			-3.7033038571480463	log_or	-6.540944612320098	-0.8656631019759939	2.166696533151288e-05	4.393164005148128e-05
sonnet	fam_src_kinase	binary	3589	1867	0.0	0.003749330476700589	-0.003749330476700589	prop_diff			-3.3652178493320704	log_or	-6.228528588186808	-0.5019071104773327	0.0005453449889560865	0.0009376106827666049
sonnet	fam_g_protein_subunit	binary	3589	1867	0.0	0.01821103374397429	-0.01821103374397429	prop_diff			-4.905892713102417	log_or	-7.698331823444338	-2.113453602760495	1.1985059024767775e-16	3.670424326335131e-16
sonnet	schweke_homomer	binary	4101	2200	0.1860521823945379	0.18772727272727271	-0.0016750903327348021	prop_diff			-0.01144799853481965	log_or	-0.14419533686739097	0.12129933979775168	0.8920977343799712	0.9713953107693021
sonnet	up_length	continuous	3197	813	437.0	533.0	-0.0822784737074771	cliffs_delta			-110.2962001969097	mean_diff			0.00028590332880703163	0.0005063589076461885
sonnet	up_tm_count	continuous	3197	813	2.0	0.0	0.5618801605595036	cliffs_delta			2.601002400389972	mean_diff			9.808206389189878e-144	1.4418063392109122e-142
sonnet	up_glyc_count	continuous	3197	813	2.0	0.0	0.6344058717409196	cliffs_delta			2.934524640836024	mean_diff			3.1223978103312304e-180	6.119899708249211e-179
sonnet	up_lipidation_count	continuous	3197	813	0.0	0.0	-0.05305096529226161	cliffs_delta			-0.13418253043963035	mean_diff			1.4802486619550133e-05	3.086475933438113e-05
sonnet	up_topo_extracellular_count	continuous	3197	813	1.0	0.0	0.5925573675505289	cliffs_delta			1.6117993460197348	mean_diff			4.636154606877926e-162	7.173839233800579e-161
